FIRE_ID,FIRE_NAME,YEAR,ACRES
KY3737908342820211201,ROCKHOUSE FORK,2021,2462.0
KY3701708338520211206,DUSTY TRAIL LANE,2021,689.0
FL2607308114920210531,AIRPLANE,2021,1147.0
FL2571108047920210530,MILE MARKER 19,2021,607.0
KY3686608428320210322,UNNAMED,2021,2128.0
KY3700108426920210323,UNNAMED,2021,1244.0
KY3713108352220210406,UNNAMED,2021,655.0
FL3029308237320210228,CPT 73,2021,1161.0
KY3696908423820210307,UNNAMED,2021,1905.0
KY3692508430220210306,UNNAMED,2021,837.0
FL3010108416320210310,112,2021,508.0
FL3036508438420210305,BU 226,2021,1822.0
FL3033008461420210327,BU 234,2021,5453.0
KY3688808430820210305,UNNAMED,2021,3258.0
FL3029408468520210225,BU 239,2021,2130.0
FL3026208449420210325,BU 304,2021,1978.0
FL3027308452320210129,BU 305/306,2021,7904.0
FL3015008462920210228,BU 328,2021,2023.0
FL3014908450620210204,BU 331,2021,2256.0
FL3015908446820210224,BU 332,2021,3041.0
FL3013408443220210310,BU 336,2021,2397.0
FL3012508446520210226,BU 337,2021,2198.0
FL3006008460120210308,BU 345/346,2021,949.0
FL3007308454420210309,BU 347,2021,3666.0
FL2823008084020210528,UNNAMED,2021,2175.0
FL3015608478620210228,BU 50,2021,4471.0
FL3005708480020210311,BU 83/84/85,2021,10582.0
FL2823908083320210502,MOCCASIN,2021,606.0
FL3007108472720210120,BU 86,2021,6977.0
FL3005208467720210324,BU 89,2021,4594.0
WV3837407976020210404,RAMSHORN RX,2021,711.0
FL3042108232220210310,CPT 4 CAT TAIL,2021,1118.0
FL3025808456020210406,BU 307,2021,1717.0
FL3020008457920210405,BU 360 361 362 363,2021,24747.0
GA3450708343020210413,UNNAMED,2021,2201.0
NC3529908300320210406,UNNAMED,2021,840.0
GA3450708343020210313,UNNAMED,2021,1068.0
GA3453608340520210306,PEAR ORCHARD,2021,1534.0
FL3037608459720210422,BU 207 208,2021,4003.0
FL3022208459620210519,BU 313,2021,4350.0
PA4161407937920210502,UNNAMED,2021,586.0
FL3040508232120210325,CPT 11 TAYLOR,2021,1242.0
NJ3960407437820210516,BALLANGER,2021,605.0
VA3847207869420210405,UNNAMED,2021,3667.0
WV3841207930720210427,UNNAMED,2021,5345.0
FL2861508242120210530,SLUDGE PIT,2021,723.0
IN3912408626220210405,UNNAMED,2021,1547.0
VA3791307945220210430,HOGBACK,2021,1098.0
VA3776807918520210407,UNNAMED,2021,717.0
FL3049608237620210227,CPT 116 PINHOOK EAST/JBSF,2021,2623.0
SC3215308110120210403,IMPOUNDMENT 12 13 15 16,2021,790.0
TN3658108201420210308,RX - JONES RIDGE,2021,787.0
TN3582208315120210422,MILL CREEK,2021,631.0
VA3690808244120210309,UNNAMED,2021,1358.0
SC3329108175220210315,C-3 RX BURN,2021,1654.0
NC3602508182420211224,LOST COVE,2021,810.0
NC3611308233120210310,BEAUTY SPOT,2021,527.0
NC3589008184220210311,UNNAMED,2021,1348.0
NC3590608185020210220,UNNAMED,2021,1304.0
FL3001908499920210308,BU 101,2021,1417.0
FL2994508499120210305,BU 108,2021,1975.0
FL3025708487720210328,BU 11,2021,4763.0
FL3019808494520210227,BU 31,2021,1879.0
FL3019708478220210309,BU 40,2021,3799.0
FL2855408090720211019,ST JOHNS 1/ ST JOHNS 3,2021,1295.0
GA3494208331120210416,UNNAMED,2021,683.0
FL3011108483320210225,BU 60,2021,5778.0
FL3011208494120210203,BU 64/65,2021,6678.0
IN3806808653820210322,UNNAMED,2021,959.0
KY3674208440820210406,UNNAMED,2021,1866.0
SC3448208157020210428,UNNAMED,2021,593.0
KY3675808440020210323,UNNAMED,2021,1549.0
KY3670808440820210322,UNNAMED,2021,3571.0
KY3675008430820210304,UNNAMED,2021,594.0
FL3010708503920210326,BU 71,2021,3668.0
FL3006508495420210224,BU 78/79,2021,4631.0
FL3004608492720210226,BU 80,2021,5911.0
FL3059208674820210403,G23 B70E,2021,1546.0
FL3037308243020210326,CPT 26 WEST WILDERNESS,2021,763.0
FL3034608245920210414,CPT26 41 42 WILD WEST MIDDLE,2021,2121.0
FL3010308497220210121,BU 66,2021,2739.0
FL3005308488320210227,BU 81,2021,2276.0
FL3061308665920210323,I-11,2021,1390.0
FL3056508684420210321,F-5/F-29,2021,1803.0
FL3029608485520210518,BU 8,2021,2681.0
FL3021608492720211109,BU 22 1109,2021,3376.0
FL3049708685520210310,BLUE BARREL WF,2021,1099.0
AL3100908664420210615,CN BOGGY HOLLOW SOUTH 02,2021,567.0
FL2521008104520210308,CP3,2021,8143.0
AL3100508678320211030,CN ROCK CREEK 08 AND 09,2021,575.0
AL3100808681320211104,CN ROCK CREEK 07,2021,821.0
AL3248008558120210221,TK COMPARTMENT 17,2021,634.0
AL3249308559420210321,TK COMP 14/16 AND 19,2021,823.0
AL3247208560820210322,TK COMP 9 AND 11,2021,703.0
AL3290908527020210419,CO RD 87 LANETT,2021,502.0
MI4441708341120210405,UNNAMED,2021,1751.0
TN3638708498220210309,GOULDSTOWN ROAD,2021,761.0
IN4160908721120210412,21-INDU TOLLESTON DUNES EAST,2021,594.0
AL3299208729720210130,OK COMP 10,2021,751.0
AL3298108750920210220,OK COMP 20 BLACKLINE OPERATIONS,2021,1116.0
FL3037108259720210204,C-20 DEEP CREEK,2021,1263.0
AL3286708741320210222,OK COMP 61 AND 63,2021,2213.0
FL3054408254420210224,CPT 111 PINEBARK-BIRDS BEAK,2021,2515.0
AL3311108808220210226,CO RD 2 AND EMORY CHAPEL RD FIRE,2021,757.0
AL3295008736320210305,OK 234,2021,3482.0
IL3737708853020210403,ROCKY BRANCH RX,2021,1033.0
CA3908512098820210804,RIVER,2021,2706.0
IL3743208854220210403,BEATTY BRANCH RX,2021,1396.0
AL3291608736920210305,OK COMP 49,2021,3146.0
AL3296508743720210307,OK 232 UNIT,2021,2977.0
AL3296108733320210306,OK 267 UNIT,2021,1891.0
AL3298308733320210306,OK COMP 12,2021,864.0
IL3723508854920210328,CONDRO RX,2021,670.0
AL3294008741720210223,OK COMP 33 AND 43,2021,3164.0
FL3030408256820210423,CPT 64 GREEN,2021,703.0
CA4091612363420210829,KNOB,2021,2478.0
CA4086312235520210630,SALT,2021,12593.0
IL3758308845120210305,UNNAMED,2021,629.0
AL3300208750420210306,UNNAMED,2021,1324.0
IL3754008846820210308,GAP VIEW RX,2021,1575.0
FL3031508258520210430,CPT 61,2021,1170.0
AL3297408749120210306,UNNAMED,2021,1144.0
IL3749608861720210322,UNNAMED,2021,1510.0
AL3292008742720210309,UNNAMED,2021,1508.0
FL3033408260020211211,OSF CPT 46/ CPT 47 RX,2021,1550.0
AL3298808735520211129,UNNAMED,2021,2073.0
AL3295208738620211130,OK COMP 31,2021,2770.0
IL3751408844920210322,ONE HORSE GAP RX,2021,865.0
AL3292208744520211202,OK COMP 41,2021,630.0
IL4138808803820210331,NORTHEAST PRAIRIE UNIT 3,2021,978.0
AL3106608677720210116,CN MILLER CREEK 04,2021,501.0
IL4139008803720210331,UNNAMED,2021,738.0
IL4136908815820210319,MIDDLE GRANT CREEK,2021,700.0
AL3107108672620210117,CN MILLER CREEK 07,2021,1567.0
NC3541908364320210308,UNNAMED,2021,1471.0
AL3426808727420210407,BK WELL WOMAN,2021,664.0
AL3428308719620210406,BK HICKORY GROVE A,2021,1207.0
AL3423508720520210322,BK INMANFIELD,2021,856.0
AL3422608733920210309,BK PAYNE CREEK,2021,1726.0
AL3437108729920210307,BK LEOLA/WARREN,2021,2007.0
AL3431508731820210306,BK BEECH CREEK,2021,813.0
AL3410108735620210305,BK ROCKHOUSE/HOGHOUSE,2021,519.0
AL3433008724720210224,BK KEY MILL,2021,1217.0
AL3435508729320210224,BK TELEPHONE,2021,1022.0
AL3409308738420210118,BK BLUECUT,2021,1305.0
AL3112408652620210202,CN BLUE SPRING EAST 13,2021,739.0
AL3109408663220210129,CN BEAR BAY 04,2021,2091.0
MT4568311385420210708,TRAIL CREEK,2021,62432.0
AL3103608665820210220,CN BOGGY HOLLOW NORTH 07,2021,1469.0
ID4583711495820210717,LYNX,2021,13807.0
AL3115508655320210226,CN BLUE SPRING EAST 05,2021,1580.0
ID4677111546320210708,BAR CREEK,2021,1598.0
FL3053408239020210308,CPT 105/106/109/110,2021,4611.0
WA4876511978720210804,CHICKADEE CREEK,2021,7003.0
ID4653011504720210710,LONESOME,2021,2398.0
AL3109508674120210228,CN MILLER CREEK 02,2021,666.0
AL3113408652520210305,CN BLUE SPRINGS EAST 14,2021,603.0
ID4645911452820210707,STORM CREEK,2021,16374.0
WA4855212019420210716,CUB CREEK 2,2021,74601.0
AL3113508674520210306,CN DIXIE SOUTH 01,2021,933.0
AL3109408670420210310,CN MILLER CREEK 01,2021,783.0
AL3108408652820210227,CN OPEN POND 07,2021,1513.0
AL3108908676520210224,CN MILLER CREEK 03,2021,2173.0
ID4558511544420210705,DIXIE,2021,45254.0
ID4526711506920210717,CLUB,2021,4844.0
AL3111808672020210311,CN WOLF PITT 04,2021,743.0
ID4498311499320210717,RUSH CREEK,2021,9766.0
ID4518311442120210708,MUD LICK,2021,21029.0
AL3109708653420210421,CN OPEN POND 03 AND 04,2021,1204.0
WA4856812048820210708,CEDAR CREEK,2021,58591.0
ID4517911490520210717,VINEGAR,2021,3013.0
AL3102608675420210423,CN ROCK CREEK 01,2021,630.0
ID4453211532920210810,BOUNDARY,2021,97995.0
FL2588908130320210403,OCHOPEE,2021,2355.0
FL2597408155520210321,TEN THOUSAND ISLAND RX,2021,1518.0
AL3103508679420210427,CN ROCK CREEK 03,2021,2142.0
AL3111208673020210428,CN WOLF PIT 05,2021,825.0
AL3106208675220210224,CN MILLER CREEK 05,2021,2094.0
AL3112308676020210429,CN DIXIE SOUTH 03,2021,1094.0
ID4663811466720210707,BM HILL,2021,5450.0
SC3458308165020210420,UNNAMED,2021,878.0
MT4579011310120210708,ALDER CREEK,2021,38189.0
FL2620608151520210522,14TH AVE,2021,752.0
MT4611811234220210801,HAYSTACK,2021,26118.0
FL2594408120020210309,WINDMILL RX,2021,2513.0
AL3104408677720211016,CN ROCK CREEK 02,2021,2585.0
ID4762711608320210708,DECEITFUL,2021,12750.0
AL3111408666420211107,CN BEAR BAY 03,2021,834.0
ID4767511590320210707,PRICHARD,2021,1365.0
MT4770211530620210707,THORNE CREEK,2021,39694.0
AL3105708669920211029,CN BEAR BAY 07,2021,506.0
AL3423408722220210223,BK CLIFTY FORK,2021,1612.0
AL3112608670920211105,CN WOLF PITT 03,2021,878.0
WA4869011836020210805,MACK MOUNTAIN,2021,1461.0
AL3108808666320211106,CN BEAR BAY 05,2021,2308.0
WA4879111827120210805,BULLDOG MOUNTAIN,2021,8049.0
AL3108208660420210119,UNNAMED,2021,563.0
WA4877811903420210803,WALKER CREEK,2021,26165.0
MS3464008937420210305,HOLLY SPRINGS - BB CCC ROAD,2021,894.0
MS3468908841920210310,PRENTISS CR 1331,2021,713.0
WA4828511853120210713,SUMMIT TRAIL,2021,54855.0
MS3470908931620210314,HOLLY SPRINGS - BB41,2021,1254.0
MS3437008934020210310,HOLLY SPRINGS - BB 109/112,2021,1477.0
MS3399508979520210405,HOLLY SPRINGS - BB 123 124,2021,1761.0
MS3488408899020210311,HOLLY SPRINGS - BB 15,2021,1126.0
MS3483608910220210306,HOLLY SPRINGS - BB 20/21,2021,1239.0
MS3465108923120210310,HOLLY SPRINGS - BB 58/61,2021,608.0
MS3434508925720210322,HOLLY SPRINGS - CPT 103,2021,668.0
WA4822911901720210713,CHUWEAH CREEK FIRE,2021,37393.0
MS3435208940320210117,HOLLY SPRINGS - CPT 115,2021,555.0
IL3760608925820210401,MILL CREEK RX,2021,898.0
MO3693409043120210401,WOLF HOLLOW RX,2021,636.0
IL3731308937020210321,OZARK HILL PRAIRIE RX,2021,1235.0
IL3785908953320210321,STATE OF ILLINOIS TRACT RX,2021,1011.0
MO3688109056120210321,VICTORY 1-7,2021,3237.0
MS3463608937820210321,HOLLY SPRINGS - CPT 66,2021,751.0
IL3766908906820210305,RED SHALE UNIT RX,2021,2123.0
MO3692209058320210304,MILLER KING,2021,4130.0
MS3466708924420210419,HOLLY SPRINGS BB 61/58,2021,568.0
MN4888009658020211005,BEACHES LAKE,2021,1946.0
MS3252308962220210421,BIENVILLE - CPT 6 -9,2021,595.0
MS3393508894520210309,TOMBIGBEE CPT - 18/19/23/24,2021,2201.0
MN4866009654320210321,121045,2021,645.0
MN4875409641620210313,KLONDIKE SWAMP FIRE,2021,710.0
MS3401708895120210312,TOMBIGBEE CPT 13,2021,856.0
MS3392408890520210312,TOMBIGBEE CPT 21.22.26.27,2021,1889.0
MN4820909574320210404,SCRAMBLED EGGS FIRE,2021,660.0
MN4797709558220210501,RL 203 GOODS,2021,5555.0
MS3396908977620210418,HOLLY SPRINGS BB 127/128,2021,1231.0
MN4743309556520210321,MISSION MEADOWS,2021,569.0
MS3466908921720210309,HOLLY SPRINGS - BB 58/61,2021,751.0
MN4796109539420210307,RL 005 UNIT 8 AND 9,2021,6352.0
MS3255808967720210419,BIENVILLE CPT 1-4 BLOCK 1,2021,735.0
WA4857511983220210804,MUCKAMUCK,2021,14426.0
MS3439008933720210413,UNNAMED,2021,870.0
MN4771209630220210329,OXCART,2021,12538.0
MO3680509114120211204,HODO 1,2021,687.0
MS3463508920720210419,UNNAMED,2021,700.0
MS3461408924920210421,UNNAMED,2021,655.0
MO3771509092320210330,COUNCIL BLUFF BEACH,2021,1059.0
MS3073908902220210204,DE SOTO - BB 8558 RED CREEK DRAINAGE,2021,2053.0
MO3797809106420210402,BERRYMAN BLOCK B AND C,2021,1728.0
MO3739009157020210329,21 WELCH LODGE,2021,648.0
MS3254608966620210308,BIENVILLE CPT 1-4,2021,2761.0
MO3771509092320210403,COUNCIL BLUFF,2021,3035.0
MO3695109065020210329,UPALIKA 3 AND 4 HARMONY 3,2021,824.0
MO3749809136920210329,HODGE HOLLOW,2021,2922.0
MS3094808891720210320,DE SOTO - CPT 7202 BB 227 228 229,2021,2544.0
MO3781409102720210323,BEAR PAW,2021,2080.0
MS3097508892420210319,DE SOTO - CPT 7202,2021,1687.0
MO3733409147720210321,21 PULLTITE,2021,545.0
MO3760609123920210309,BARNEY,2021,1120.0
MS3059908890620210221,DE SOTO - BB 7380,2021,1752.0
MO3703909124520210308,BIG HOLLOW,2021,685.0
MO3686409201320210308,TURKEY SPRING,2021,770.0
MO3716409145120210308,ALLEY SPRING,2021,820.0
MS3098808884420210306,DE SOTO - BB 8309,2021,2523.0
MO3698309113620210307,FREMONT PINEKNOT A,2021,2506.0
MO3691309203920210307,ROCK PILE,2021,5067.0
MS3091608889220210420,DE SOTO BB - 7203,2021,1430.0
MO3740509126820210306,THOMPSON HOLLOW,2021,2479.0
MS3098008915020210421,DE SOTO BB 7307,2021,832.0
MS3059108899320210305,DESOTO - BB 8354,2021,1488.0
TX2695309808820210318,KING,2021,9793.0
TX2697909840920210210,NORTH JONES,2021,3541.0
TX2691709832320210126,JONES,2021,2178.0
MS3060108899320210224,DESOTO-BB 8354,2021,1382.0
TX2707409756020210320,BAFFIN,2021,3223.0
MS3055708894620210423,DE SOTO BB 1554,2021,727.0
TX2973109404220210730,WF WILDCOW,2021,1705.0
LA2991209334620210223,CRACKLIN,2021,913.0
TX2962209427320210728,HOLDOVER,2021,4742.0
TX3061709530520210207,BIGWOODS C-80/85,2021,3135.0
MS3128709101220210311,HOMOCHITTO - BB 65,2021,1039.0
TX3064909467020210128,BIG SANDY NW R/X,2021,1743.0
TX3053809567120210203,BIG WOODS AREA C-21/26,2021,1646.0
TX3053709564120210308,C-27/28,2021,2166.0
MS3135609109620210420,HOMOCHITTO BB42 SUB 2 3,2021,754.0
TX3050809579320210307,C-8/9,2021,2722.0
MS3155909080920210310,HOMOCHITTO - BB 12,2021,1984.0
TX3107409434820210410,UNNAMED,2021,3444.0
MS3151609080820210322,HOMOCHITTO - BB 14,2021,1541.0
TX3125109384120210420,SNF COOPER BRANCH,2021,1496.0
TX3156709385720210420,UNNAMED,2021,2403.0
MS3149109088820210312,HOMOCHITTO - BB 15,2021,609.0
MS3138509088020210306,HOMOCHITTO - BB 18,2021,1445.0
TX3151909516520210304,UNNAMED,2021,3055.0
MS3131309101620210305,HOMOCHITTO - BB 31,2021,746.0
TX3121809390020210116,CURRY CREEK RX,2021,1058.0
TX3133709523520210127,C-40/42,2021,3157.0
MS3143509100820210406,HOMOCHITTO - BB 48 SUB 3,2021,833.0
TX3136609422620210118,BANNISTER WEST,2021,3789.0
TX3146909520320210129,C-13,2021,1366.0
MS3164809067720210307,HOMOCHITTO - BB 5,2021,1357.0
MS3161809077320210309,HOMOCHITTO - BB 7,2021,3028.0
MI4473008608820210512,21-SLBE LASSO LOOP BURN,2021,1906.0
MS3137009106920210405,HOMOCHITTO - CPT 42 SUB 4 AND 5,2021,1908.0
MS3139609103120210402,HOMOCHITTO BB44,2021,1796.0
TX3133209417920210129,FIRE,2021,4231.0
TX3116909430420210203,MUD CREEK C-60/61,2021,3578.0
AR3607609232920210329,SYL BIRMINGHAM,2021,6803.0
TX3107209425020210201,UNNAMED,2021,2087.0
TX3118009383820210223,UNNAMED,2021,2986.0
AR3599409231920210328,SYL BEAR PEN,2021,2016.0
TX3112409499520210307,C-101,2021,1764.0
TX3117309380420210307,UNNAMED,2021,1639.0
TX3128109389420210309,UNNAMED,2021,2220.0
AR3608409216320210406,SYL SUGARLOAF,2021,791.0
AR3606909233220211202,GIBB,2021,1245.0
AR3601409222520210402,UNNAMED,2021,1873.0
AR3595709234120210322,UNNAMED,2021,2812.0
TX3162709393520210309,UNNAMED,2021,1815.0
TX3122409514120210309,UNNAMED,2021,2321.0
TX3129809525420210311,UNNAMED,2021,7272.0
MS3149108892020210321,CHICKASAWHAY - CPT364,2021,1317.0
MS3112708900920210308,CYPRESS,2021,715.0
MS3111208896220210321,DE SOTO - BB 15515,2021,1146.0
TX3137709424920210318,UNNAMED,2021,3918.0
MS3115908914120210313,LANE 1,2021,529.0
MS3146008873620210322,PINEY WOODS,2021,1567.0
TX3113809435820210320,UNNAMED,2021,4213.0
TX3122709393120210319,UNNAMED,2021,1895.0
MS3153908878420210412,CHICKASAWHAY - CPT 395,2021,1174.0
MS3152708880520210305,CHICKASAWHAY - CPT 398 399,2021,4697.0
MS3147308894020210407,CHICKASAWHAY - CPT 365,2021,1319.0
MS3147308894020210413,CHICKASAWHAY - CPT 366 371,2021,1941.0
MS3155408893120210406,CHICKASAWHAY - CPT 373-379,2021,2665.0
TX3168809387120210321,UNNAMED,2021,5057.0
MS3152008880520210310,CHICKASAWHAY - CPT 400,2021,1388.0
TX3106809429120210326,UNNAMED,2021,3112.0
MS3146708871520210421,CHICKASAWHAY - CPT 431 435,2021,904.0
TX3125509513120210326,UNNAMED,2021,4215.0
TX3124809520420210405,UNNAMED,2021,2986.0
MS3151508894120210312,CHICKASAWHAY -CPT 375,2021,952.0
TX3140109374720210407,UNNAMED,2021,2759.0
TX3176009392420210401,UNNAMED,2021,2953.0
MS3160108902320210419,CHICKASAWHAY CPT 343 344,2021,2039.0
MS3107908911620210405,DE SOTO - BB 7201,2021,669.0
TX3107509418620210409,UNNAMED,2021,4767.0
MS3149508883820210423,CHICKASAWHAY CPT 405/406,2021,634.0
MS3115408913520210507,DE SOTO BB 8516,2021,1309.0
MS3111608915820210508,DE SOTO BB 7538 UNIT 4,2021,1027.0
MS3141008865720210515,CHICKASAWHAY CPT 451/452,2021,2380.0
MS3111108907620210514,DE SOTO BB 7538 UNIT 1,2021,1614.0
TX3142909421220210311,UNNAMED,2021,1003.0
LA3116109260420211205,C-368 366 365 364 75,2021,5919.0
MS3113108909420210524,DE SOTO BB 7538 IG-2B,2021,1165.0
MS3114108914820210523,DE SOTO BB7538 MPRCH,2021,500.0
LA3162109253520211116,UNNAMED,2021,1096.0
LA3163209253420211116,UNNAMED,2021,1068.0
LA3188209276220211110,C65,2021,683.0
LA3151009308320211110,C15/16,2021,3189.0
MS3131008890120210406,UNNAMED,2021,611.0
LA3154209249620211109,C71,2021,1206.0
LA3102209261920211103,C80,2021,598.0
MS3154608902220210221,UNNAMED,2021,3956.0
LA3164509253120211025,UNNAMED,2021,2094.0
TX3118109362620211013,SNF STARK TRACT,2021,2467.0
MS3151308884020210423,UNNAMED,2021,845.0
LA3169109244120210618,UNNAMED,2021,1296.0
LA3209209287320210525,WINN 22,2021,1344.0
LA3168209250020210429,C 29,2021,1397.0
LA3207109296120210428,WINN 13 17 18,2021,2683.0
LA3144909314720210406,C-36,2021,1116.0
LA3147909303020210426,C-43/44,2021,5340.0
LA3149809306420210421,C-24,2021,960.0
LA3150509312520210421,C-13,2021,2110.0
AR3455009357220210203,SEED ORCHARD,2021,703.0
LA3148509307420210319,C 25/26,2021,1173.0
LA3155309252220210325,BENTLEY,2021,736.0
LA3107009257120210319,C 51/52,2021,2090.0
LA3112309258820210313,C 373,2021,1466.0
AR3490809422420210304,BLUE MOON,2021,1639.0
LA3155309246920210312,UNNAMED,2021,1647.0
AR3472609419220210307,JOHNSON CREEK 1,2021,3530.0
LA3174709243820210308,C-3,2021,1568.0
AR3461409345120210309,LITTLE FIR 16,2021,5096.0
LA3111809256120210309,MELDER 1,2021,2578.0
AR3317909221920210406,JONES LAKE,2021,727.0
LA3270409325920210420,UNNAMED,2021,1756.0
AR3453009386320210320,BEAR DEN MTN.,2021,2141.0
LA3270609324220210406,CANEY LAKES,2021,756.0
AR3458209352920210307,LITTLE FIR 10,2021,751.0
LA3114309262720210307,C-363-364,2021,1483.0
AR3475709432020210321,BLACKFORK BRAVO,2021,5150.0
LA3147009234720210224,UNNAMED,2021,541.0
AR3441309338020210321,BONNERDALE OLD GROWTH,2021,1051.0
AR3437309350420210321,CADDO POND,2021,1149.0
TX3126709376420210406,UNNAMED,2021,2936.0
AR3481509424720210320,HENRY MOUNTAIN,2021,1887.0
LA3206609285220210312,UNNAMED,2021,2639.0
LA3189909281820210310,UNNAMED,2021,1020.0
AR3474709348320210321,IRONS FORK UNIT 2 S,2021,1812.0
LA3170509245720210310,UNNAMED,2021,1815.0
AR3499609379020210308,JACK PIGEON,2021,5643.0
LA3117909267520210309,UNNAMED,2021,1319.0
LA3121909265920210309,UNNAMED,2021,1239.0
AR3454809369920210319,MOUNT IDA 18 25 29,2021,2866.0
AR3503109389820210321,PCS FLETCHER,2021,3066.0
AR3485709390720210321,PCS NEWMAN,2021,2388.0
LA3204209283320210308,UNNAMED,2021,1923.0
AR3515209338720210321,PRAIRE,2021,2374.0
AR3476609392320210320,ROBERTSON CREEK 2,2021,2583.0
WI4423709009820210329,2021 DOD HARDWOOD RANGE RX,2021,987.0
AR3498009396120210320,SCOTTSIDE,2021,3159.0
LA3172609245220210301,UNNAMED,2021,843.0
AR3476709347420210319,WEST BEAR DEN,2021,1587.0
AR3518509370120210320,WEST END,2021,779.0
MO3784509192420210401,KAINTUCK,2021,3325.0
AR3489109342720210320,WILDCAT,2021,2661.0
MO3787209193920210401,KNOTWELL,2021,1361.0
MO3687009294620210328,PATTERSON,2021,563.0
AR3453209338820210329,CW CRYSTAL MOUNTAIN,2021,3943.0
AR3450509361020210328,CW MOUNT IDA 17,2021,1188.0
MO3744709203720210306,UNNAMED,2021,3665.0
AR3476209370920210322,FAR EAST,2021,778.0
AR3492409297420210329,JWF ROCK CREEK UNIT 2 AND 3,2021,2966.0
AR3523409347220210329,MAG HUCKLEBERRY,2021,780.0
AR3517909367520210329,MAG SLOCUM SPRINGS,2021,602.0
AR3485709401520210324,MUDD CREEK NORTH LINE,2021,1234.0
MO3753109203220210323,HANKS,2021,790.0
MO3758309205720210321,DOG TOWN,2021,659.0
AR3458409361020210402,CW MOUNT IDA 10,2021,687.0
MO3673809284120211204,CLARK,2021,1257.0
AR3458109363720210403,CW MOUNT IDA 9,2021,2509.0
AR3476009343820210401,JWF IRONS FORK UNIT 3,2021,1303.0
AR3470609339520210402,JWF RED BANK UNITS,2021,2020.0
AR3478009369120210401,MO MUDLICK,2021,1256.0
AR3573609299020210406,BP HIDEOUT HOLLOW,2021,760.0
AR3463209389520210402,MO WEST GRAPEVINE,2021,1864.0
AR3568909390220210402,BOS RAGTOWN,2021,879.0
AR3483509432320210401,PCS ANDY KNIGHT NORTH,2021,3577.0
AR3566009303620210402,BP ROTARY ANN SOUTH,2021,2890.0
AR3558909333220210402,PH SALLY ANN,2021,1434.0
AR3587709292620210405,BP BEAR CAT,2021,3013.0
AR3483509429720210329,PCS ANDY KNIGHT SOUTH,2021,3617.0
AR3484409424120210331,PCS DENTON CREEK 123,2021,2929.0
AR3483509423520210328,PCS DENTON CREEK 765,2021,1027.0
AR3478709425320210403,PCS EAST HORSHOE 040321,2021,2782.0
AR3487409392320210328,PCS FOX HUNTER 124,2021,1839.0
AR3565509369220210321,BIG FLAT WEST,2021,1700.0
MO3787509293920210401,UNNAMED,2021,2166.0
AR3474909414120210402,PCS SHAMSHIRE,2021,3836.0
AR3551609305120210329,BP MIDDLE MOUNTAIN NORTH,2021,2455.0
AR3565409360220210320,RAMBO RD,2021,906.0
AR3466409411420210324,POSEY HOLLOW,2021,1815.0
AR3562409394120210320,HUNTERS WELL,2021,2243.0
MO3675209274520210320,3 SISTERS,2021,667.0
AR3460809351920210412,CW LITTLE FIR 9,2021,929.0
AR3598309299420210309,21 LICK CREEK,2021,2555.0
AR3442809356320210405,CW SHARP TOP 1,2021,3539.0
AR3562009397320210308,DEER EAST,2021,1310.0
AR3458809370020210413,CW MOUNT IDA 5 AND 6,2021,2419.0
AR3492609299120210412,JWF ROCK CREEK UNIT 1,2021,1327.0
AR3517009370120210412,MAG HUCKLEBERRY FLAT,2021,1766.0
AR3474009367420210412,MO OXBOW,2021,3139.0
AR3465509412320210406,MO POSEY HOLLOW 2,2021,897.0
AR3571209376720210308,MT CREEK,2021,1742.0
AR3490109423420210408,PCS BLUE MOON 6,2021,500.0
MO3666909282620210308,WEST GLADE,2021,1108.0
AR3503209393720210408,PCS FLETCHER 2,2021,2220.0
AR3564109328420210308,HESS KNOB,2021,3975.0
AR3484109398920210411,PCS MUDD CREEK,2021,690.0
AR3562509406020210308,MILL CREEK,2021,2641.0
AR3554109280320210307,JOHN MTN,2021,959.0
AR3477409417820210412,PCS SHILOH,2021,1105.0
MT4784010999520210801,EAGLE BUTTE,2021,1817.0
AR3558609326720210307,PILOT ROCK,2021,3487.0
MO3661509284420210306,GOETZ,2021,2615.0
AR3560409294520210304,MEYER BRANCH,2021,1632.0
AR3568809363120210304,WOLF PEN,2021,2009.0
AR3487409423620210421,PCS DOGWOOD 3,2021,2636.0
MO3665109370620210304,EAST FORK,2021,2134.0
AR3435309394120211128,FODDERSTACK,2021,1953.0
AR3567509397920210303,ALEXANDER MOUNTAIN BLOCKS 1 2 5,2021,4214.0
AR3545909285520210303,WILEY,2021,510.0
AR3484209397220210411,UNNAMED,2021,842.0
AR3558609326720210205,PILOT ROCK BLACK LINING,2021,503.0
AR3646609403320210329,21 TOUR ROAD NORTH,2021,1203.0
OK3602209516120210309,HIGH GROUNDS,2021,1049.0
AR3575009426620210304,BLACKBURN,2021,2711.0
AR3572909431820210304,WHISKEY SPRINGS 2,2021,571.0
AR3569309428620210203,BALD KNOB,2021,591.0
MS3215208935720210305,BIENVILLE - CPT 225,2021,741.0
ND4608809696520210512,HARTLEBEN WPA,2021,1002.0
MS3233608939620210309,BIENVILLE - CPT 65/66,2021,1274.0
ND4640009746920210330,BIESTERFELD,2021,3481.0
MS3111508917220210307,DAVIS,2021,1484.0
AR3484009439320211212,STATE LINE 3,2021,774.0
OK3473009479720210403,OK LENNOX,2021,3149.0
AR3474009440720210329,MO BLACKFORK 21,2021,1837.0
